,Unnamed: 0,ID,Date,Username,Tweet,ReplyCount,RetweetCount,LikeCount,QuoteCount,URL,sentiment_label,sentiment_score
16386,16535,1622725047596072962,2023-02-06 22:32:54+00:00,yunusemrecetin_,Lütfen RT ile daha fazla kişiye ulaşmasını sağlayın #deprem #antakya,0,0,0,0,https://twitter.com/yunusemrecetin_/status/1622725047596072962,positive,0.9185
16388,16537,1622725045687660545,2023-02-06 22:32:54+00:00,0xfcode,"Gün eli taşın altına koyma günüdür. Benim vereceğim 5-10 lira neye yarayacak demeyin. Özellikle büyük firmalar, Türk milleti iyiliği ve ihaneti unutmaz, iyilik yapanlardan olun. Battaniye, çadır, ısıtıcı, giysi. Artık hangi sektördeyseniz, lütfen yardım edin. #deprem #DEPREMOLDU",0,1,5,0,https://twitter.com/0xfcode/status/1622725045687660545,positive,0.8753
16394,16543,1622725030055387136,2023-02-06 22:32:50+00:00,tunckenan67,"Karaelmas Diyarından İlk Tır Yola Çıktı 

#KızılayZonguldakŞubesi deposundan yardım malzemesi taşıyan ilk tır, deprem bölgesine hareket etti.  Allah (cc) yardımsever halkımızdan razı olsun. Devlet millet el ele bu yarayı inşaallah hep birlikte saracağız.

#deprem #kahramanmaraş https://t.co/szxtv2kQk0",0,1,11,0,https://twitter.com/tunckenan67/status/1622725030055387136,positive,0.6765
16399,16548,1622725027731804173,2023-02-06 22:32:50+00:00,BursaMuhalif,"Rusya, Türkiye’ye sahra hastanesi gönderdi
https://t.co/okET5eMXso #deprem #depremhatay #Hatay #Russia",0,1,2,0,https://twitter.com/BursaMuhalif/status/1622725027731804173,positive,0.5403
16407,16556,1622725020655972353,2023-02-06 22:32:48+00:00,kimsesizhaber,"Türk Hava Yolları; Adana, Diyarbakır, Şanlıurfa ve Elazığ’dan İstanbul’a gerçekleşen uçuşların bilet fiyatlarını 100 TL olarak sabitledi
.#deprem #thy #tekolalım https://t.co/UdRfsyxa1u",0,0,0,0,https://twitter.com/kimsesizhaber/status/1622725020655972353,positive,0.9039
16408,16557,1622725019653611521,2023-02-06 22:32:48+00:00,AhmetPolat38,"Yaralarımızı gönül birliği ile saralım
dayanışma çemberini büyütelim
mağdur ve mazlum halk için bir eylem ortaya koyalım.

Allah, iyi insanların eliyle, merhametiyle dokunsun bu topluma.
Bizi çaresiz, yurtsuz, anlamsız, huzursuz ve umutsuz bırakmasın..

#deprem #kahramanmaras https://t.co/zNkDeQpzeV",0,0,3,0,https://twitter.com/AhmetPolat38/status/1622725019653611521,positive,0.7138
16410,16559,1622725019020193792,2023-02-06 22:32:47+00:00,dogukankopuz,"Adana'dayız, burada görev yerlerimiz belirlenecek ve bölgeye intikal edeceğiz. Her şehirden gönüllüler burada 👊🏼👊🏼👊🏼 #afad #deprem https://t.co/bds6lkFi8J",0,0,1,0,https://twitter.com/dogukankopuz/status/1622725019020193792,positive,0.9939
16414,16563,1622725014209404930,2023-02-06 22:32:46+00:00,firtina_rdvn,"#DEPREMOLDU #Diyarbakir #Hatay #Gaziantep #Malatya #Kahramanmaras #afad @AFADBaskanlik #deprem 

Paylaşabilir misiniz? https://t.co/aFAYN7blGa",0,3,3,0,https://twitter.com/firtina_rdvn/status/1622725014209404930,positive,0.9499
16417,16566,1622725011424288769,2023-02-06 22:32:46+00:00,MagicSoul34,"@DpGultekinUysal #Asker imiz uçaklarıyla, DAK timleriyle, helikopterleriyle tüm gücüyle sahadadır.! #deprem #mehmetçik #gündem https://t.co/hKn2zDlkXA",0,0,0,0,https://twitter.com/MagicSoul34/status/1622725011424288769,positive,0.9864
16419,16568,1622725011206205441,2023-02-06 22:32:46+00:00,zyxmarceline,Yayalım lütfen #deprem #hatay https://t.co/LclUyKEcNP,0,1,1,0,https://twitter.com/zyxmarceline/status/1622725011206205441,positive,0.9089
16421,16570,1622725008140140545,2023-02-06 22:32:45+00:00,kulshazal,"#hatayantakya LÜTFEN YAYALIM!!! 
#deprem #hataydepremi #Hatay https://t.co/1cZBgoLIcK",2,4,3,0,https://twitter.com/kulshazal/status/1622725008140140545,positive,0.9429
16424,16573,1622725003019010050,2023-02-06 22:32:44+00:00,uggurkkoc,"@alniopulesitivt Kizilay grubundan yeni HATAY için yardim mesaji!!!!!!!
#deprem #Turkey #Hatay #enkazaltındayım #hatayafad @HatayBSB @alniopulesitivt @OguzhanUgur @eskisarkiIar @haluklevent https://t.co/KY25FLzZpe",0,8,1,0,https://twitter.com/uggurkkoc/status/1622725003019010050,positive,0.6324
16426,16575,1622725002482286606,2023-02-06 22:32:44+00:00,imanguluzade,"#deprem 

Kahramanmaraş‼️‼️‼️ https://t.co/yy5B1sQJd1",0,0,0,0,https://twitter.com/imanguluzade/status/1622725002482286606,positive,0.6476
16428,16577,1622725001307717636,2023-02-06 22:32:43+00:00,releaseonafree,1999 depreminde devlet yoktu diyenlere sok  #deprem #Hatay #Kahramanmaras,0,0,0,0,https://twitter.com/releaseonafree/status/1622725001307717636,positive,0.9316
16430,16579,1622725000611463168,2023-02-06 22:32:43+00:00,yufusasil,ÇOK ÖNEMLİ ÇOK ACİL DURUM 19 SAATTİR 4 KİŞİ 2 Sİ KIZ BEBEK ENKAZ ALTINDA YARDIM BEKLİYORLAR SESLERİ DUYULUYORMUŞ LÜTFEN YARDIMCI OLUN #deprem #Turkey #Hatay #seferberlik #iskenderun #YARDIM #PrayForTurkey #earthquake #enkazaltındayım #Enkaz #ADIYAMAN #adiyamandeprem https://t.co/5wsgpRQZzm,0,4,0,0,https://twitter.com/yufusasil/status/1622725000611463168,positive,0.733
16432,16581,1622724999852265474,2023-02-06 22:32:43+00:00,_utkanguclucan_,Allahım bu soğukta kimseyi dışarda bırakma acı çektirme Yarabbiim 🤲🏻🙏🏻🙏🏻 #Turkey #earthquake #deprem #BirlikZamanı,0,0,1,0,https://twitter.com/_utkanguclucan_/status/1622724999852265474,positive,0.9559
16434,16583,1622724995158794242,2023-02-06 22:32:42+00:00,MoivreTach,Cenaze kendi evinden çıkmadığı sürece helva hep tatlı gelir. #Turkey #deprem #Kahramanmaras,0,1,2,0,https://twitter.com/MoivreTach/status/1622724995158794242,positive,0.9887
16438,16587,1622724993489465344,2023-02-06 22:32:41+00:00,alideger_,Bu mübarek ayların bu mübarek gecelerin Bu mübarek günlerin hatırına Ya Rab Ümmeti Muhammed'e (sav) yardım et İmdat et ümmeti içine düşmüş olduğu musibetten kurtar Habibi zişanın hatırına🤲 #deprem #Hatay #seferberlik #iskenderun #MARAS,0,0,1,0,https://twitter.com/alideger_/status/1622724993489465344,positive,0.5131
16440,16589,1622724990612262914,2023-02-06 22:32:41+00:00,asiyegocmn,"Allah'ım yardım et !
#deprem #Turkey",0,0,1,0,https://twitter.com/asiyegocmn/status/1622724990612262914,positive,0.902
16444,16593,1622724985239248897,2023-02-06 22:32:39+00:00,eha_medya,"Aram kurtarma çalışmalarının sürdüğü Hatay'da enkaz altındaki bir vatandaşa ulaşıldığı o anlar
#deprem https://t.co/ghS8xsJkcw",2,34,193,0,https://twitter.com/eha_medya/status/1622724985239248897,positive,0.95
16445,16594,1622724984928960512,2023-02-06 22:32:39+00:00,EhaberlerTR,"Yeniden Refah Partisi:
Barınma ihtiyacı olanlar için Siirt'te eşyalı 50 daire depremzedelerin hizmetine hazırdır.👇🏻

İrtibat: 0533 619 02 23 

#deprem https://t.co/ykX2DPofv8",0,0,0,0,https://twitter.com/EhaberlerTR/status/1622724984928960512,positive,0.8437
16446,16595,1622724982626287618,2023-02-06 22:32:39+00:00,degonettt,Artık bu paralar yerini bulsun. @ahbap tam da bunun için var. #deprem #ahbap #HalukLevent #halukleventacil,0,0,0,0,https://twitter.com/degonettt/status/1622724982626287618,positive,0.6525
16448,16597,1622724981762281473,2023-02-06 22:32:39+00:00,buminkaganmuti,"#ADIYAMAN’ın sesini duyun 
#AFAD 
#deprem 
#Elbistan #seferberlik #ENKAZALTİNDAYİM @AFADBaskanlik 
@Kizilay https://t.co/a1HjWfXuUn",0,0,0,0,https://twitter.com/buminkaganmuti/status/1622724981762281473,positive,0.7081
16450,16599,1622724977605615618,2023-02-06 22:32:38+00:00,gramutludegilim,"Abilerim Hatay arabasıyım İstanbul’da 3 adet aracım var deprem bölgelerine yardım göndermek isteyenler ücretsiz araçlarım hazırdır bu msj başka gruplarda da paylaşırsanız sevinirim 05321544696
 #deprem #YARDIM #Turkey #Hatay #seferberlik",0,3,0,0,https://twitter.com/gramutludegilim/status/1622724977605615618,positive,0.9087
16453,16602,1622724975235932160,2023-02-06 22:32:37+00:00,Ser_Han1905,"Elimizden ne geliyorsa, ne kadarına gücümüz yetiyorsa AFAD’a, Kızılay’a , AHBAB’a destek de bulunalım. Bizim için küçücük olan şeyler, depremzedeler için HAYAT demek..

#DEPREMOLDU 
#deprem 
#SONDAKIKA",0,3,2,0,https://twitter.com/Ser_Han1905/status/1622724975235932160,positive,0.9787
16455,16604,1622724973025427458,2023-02-06 22:32:36+00:00,canacann01,Deprem anında ne yapılmalı ? #gaziantep #deprem #depremler #türkiye https://t.co/Ll0dGTxu0P @YouTube aracılığıyla,0,0,0,0,https://twitter.com/canacann01/status/1622724973025427458,positive,0.8639
16456,16605,1622724972434137088,2023-02-06 22:32:36+00:00,EypSarta3,"Crush Sendromu
Damar yolu aç.
Sıvı başla..
EKG çek...
Hiperkalemiyi unutma!!!!!
Her kazazedenin bir doktor gözetiminden geçmesinin nedeni!! arkadaşlar lutfen yayalımmm🙏🙏
#ohal #seferberlik #Enkaz #Turkey #hatayyardimbekliyor #YARDIM #deprem #iskenderun #hatayafad https://t.co/GctKtpFUln",0,0,1,0,https://twitter.com/EypSarta3/status/1622724972434137088,positive,0.9896
16457,16606,1622724971339423744,2023-02-06 22:32:36+00:00,elifseymasen,"Akşam aileleriyle oturup çay içip TV izlediler ve bunu son kez yaptıklarını hiç biri bilmiyordu... Son kez hep birlikte zaman geçirdiler ve sonra..
Çok korkunç gerçekten. #deprem",0,1,2,0,https://twitter.com/elifseymasen/status/1622724971339423744,positive,0.7443
16464,16613,1622724962996854785,2023-02-06 22:32:34+00:00,Hekimoglusulymn,"Gaziantep’de vatandaşlarımızın hizmetinde olan tesislerimiz.📌
#deprem #AFADGaziantep #afadosmaniye #AFAD #AFADhatay #AFADMaras  #AFADADIYAMAN #afadmalatya https://t.co/yF0wV0U6EQ",0,1,1,0,https://twitter.com/Hekimoglusulymn/status/1622724962996854785,positive,0.9851
16468,16617,1622724959201120257,2023-02-06 22:32:33+00:00,ferhat_drmaz,#deprem #kayseri  de ikindi vakti  camimiz de(06.02.2023) 🤲 https://t.co/MHHBqsUycz,6,65,411,1,https://twitter.com/ferhat_drmaz/status/1622724959201120257,positive,0.9437
16473,16622,1622724953756864513,2023-02-06 22:32:32+00:00,alperupss,Artık kendimden o gücü bulamıyorum gözlerim kapaniyor #seferberlik #ohal #Hatay #Turkey #deprem,0,1,1,0,https://twitter.com/alperupss/status/1622724953756864513,positive,0.6187
16482,16631,1622724946534227971,2023-02-06 22:32:30+00:00,1ElifGulsun,Bir sabah gelsin kardan aydınlık.. #deprem,0,0,0,0,https://twitter.com/1ElifGulsun/status/1622724946534227971,positive,0.8038
16489,16638,1622724941526319106,2023-02-06 22:32:29+00:00,burcuozberk_brc,"Acil yardım Adıyaman’a Acil yardım 
#ADIYAMAN #deprem https://t.co/xcWcjVxs4B",0,0,0,0,https://twitter.com/burcuozberk_brc/status/1622724941526319106,positive,0.8921
16492,16641,1622724937470427137,2023-02-06 22:32:28+00:00,malatyatarafsiz,Sondakika...  #deprem https://t.co/94yaXGoLBJ,0,0,1,0,https://twitter.com/malatyatarafsiz/status/1622724937470427137,positive,0.9677
16495,16644,1622724936849670144,2023-02-06 22:32:28+00:00,busrayksl1,"WhatsApp grubuma atılan bir mesajdır. 

Lütfen yayalım!
#deprem #Antep #Urfa #ADIYAMAN #Hatay #iskenderun #seferberlik #hatayyardimbekliyor #marasdeprem #Malatya https://t.co/K1b1OTD4aY",0,1,0,0,https://twitter.com/busrayksl1/status/1622724936849670144,positive,0.5847
16500,16649,1622724934131646464,2023-02-06 22:32:27+00:00,MahmudYilmaz025,@9dokuzkh Güncel durum bu şekilde lütfen RT yapalım @ahbap #deprem https://t.co/GVC1r8j3pR,0,1,0,0,https://twitter.com/MahmudYilmaz025/status/1622724934131646464,positive,0.9345
16501,16650,1622724933812977666,2023-02-06 22:32:27+00:00,GKybs,"Yurt dışından yardım yapmak isteyenler.
Those who want to help from abroad.
#deprem #hataydepremi #Turkey #PrayForTurkey

https://t.co/bBGeJjS1LQ",0,0,2,0,https://twitter.com/GKybs/status/1622724933812977666,positive,0.987
16502,16651,1622724933255106560,2023-02-06 22:32:27+00:00,zynp1ozdmr,Yardım bekliyoruz!!! İstanbul Sultangazi Cumhuriyet Anadolu Lisesi olarak #deprem #hatayyardimbekliyor https://t.co/QuJ34c8hT7,0,1,0,0,https://twitter.com/zynp1ozdmr/status/1622724933255106560,positive,0.652
16505,16654,1622724931619328001,2023-02-06 22:32:27+00:00,yataganakgencc,"Hazırlıklarımız Tamamlanmaya Ediyor, Tüm Hemşehrilerimizi İse Destek Olmaları Noktasında Çağrıda Bulunuyoruz..

TEŞEKKÜRLER YATAĞAN!
TEŞEKKÜRLER GENÇLER!
EMANETİNİZ, EMANETİMİZDİR! 

@yataganakgenclikk 
@akpartiyatagan 
@yataganbelediyesi

#geçmişolsuntürkiyem #deprem https://t.co/2vq45LZDHY",0,1,3,0,https://twitter.com/yataganakgencc/status/1622724931619328001,positive,0.9704
16506,16655,1622724931388579843,2023-02-06 22:32:27+00:00,medyaadami,"Gençlik Spor Bakanlığı’nın depremden etkilenen vatandaşlarımız için 24 saat boyunca barınma, yiyecek-içecek hizmeti veren tesisleri.

• Diyarbakır
• Malatya
• Osmaniye 

Gün Birlik Günü #deprem https://t.co/0UaF8nmuez",0,92,102,0,https://twitter.com/medyaadami/status/1622724931388579843,positive,0.5969
16507,16656,1622724930130309121,2023-02-06 22:32:26+00:00,bymusademirci,"Apple'dan Türkiye'ye destek:
Yardım ve kurtarma çabalarına bağışta bulunacağız
#Deprem sonrası @Apple CEO'su #TimCook,
Yaptığı paylaşımla #Apple'ın yardım ve
Kurtarma çabalarına bağışta bulunacağını bildirdi.

#bymusademirci  ☪  #hatay #iskenderun 
#malatya #osmaniye
#elbistan https://t.co/ttzELgM1VL",0,0,0,0,https://twitter.com/bymusademirci/status/1622724930130309121,positive,0.8123
16508,16657,1622724930059087874,2023-02-06 22:32:26+00:00,keklik_aybike,"Tedirgin oluyorum , inanmak da istemiyorum
#TheSimpsons #deprem",0,0,5,0,https://twitter.com/keklik_aybike/status/1622724930059087874,positive,0.6388
16518,16667,1622724921418825730,2023-02-06 22:32:24+00:00,dnzslkpsz06,"YAYALIM
#deprem #Turkey #Hatay #PrayForTurkey #seferberlik #earthquake #Enkaz #hataydepremi https://t.co/g7BP4owzsl",0,2,2,0,https://twitter.com/dnzslkpsz06/status/1622724921418825730,positive,0.9699
16520,16670,1622724920022126592,2023-02-06 22:32:24+00:00,medyaadami,"Gençlik Spor Bakanlığı’nın depremden etkilenen vatandaşlarımız için 24 saat boyunca barınma, yiyecek-içecek hizmeti veren tesisleri.

• Şanlıurfa 
• Kilis
• Adana 

Gün Birlik Günü #deprem https://t.co/52xEwzVeMb",1,96,111,0,https://twitter.com/medyaadami/status/1622724920022126592,positive,0.8145
16526,16676,1622724911834755072,2023-02-06 22:32:22+00:00,Asezgiin,"Allah'ım güç kuvvet versin tüm yardım edenlere...
#deprem https://t.co/qea0rMVJCb",0,1,2,0,https://twitter.com/Asezgiin/status/1622724911834755072,positive,0.8045
16528,16678,1622724910295515136,2023-02-06 22:32:22+00:00,unal76,"Gel de uyu! 
#deprem",0,0,4,0,https://twitter.com/unal76/status/1622724910295515136,positive,0.6013
16530,16680,1622724909779615744,2023-02-06 22:32:21+00:00,hz_rtan,Hasanın desteği ile kısa sürede 200k dolarlık yardım toplandı. Muhteşemsiniz ! @jahreindota @hasanthehun  #deprem https://t.co/LPRIQucn6p,0,0,0,0,https://twitter.com/hz_rtan/status/1622724909779615744,positive,0.9785
16532,16682,1622724909456564232,2023-02-06 22:32:21+00:00,medyaadami,"Gençlik Spor Bakanlığı’nın depremden etkilenen vatandaşlarımız için 24 saat boyunca barınma, yiyecek-içecek hizmeti veren tesisleri.

• Hatay
• Kahramanmaraş
• Adıyaman 
• Gaziantep 

Gün Birlik Günü #deprem https://t.co/SOq61fb1sO",12,274,288,5,https://twitter.com/medyaadami/status/1622724909456564232,positive,0.707
16533,16683,1622724908819091456,2023-02-06 22:32:21+00:00,0979d0655a8e416,"Elinizden geldiğince yardımlarınızı esirmeyiniz lütfen,giyim battaniye elinizden ne gelirse..
#deprem #depremhatay #depremdiyarbakır #depremkahramanmaras #depremantep https://t.co/iEQanfLn9y",0,0,0,0,https://twitter.com/0979d0655a8e416/status/1622724908819091456,positive,0.9108
16534,16684,1622724908408086528,2023-02-06 22:32:21+00:00,tinkifinkimki,Ülkenin  her gün  cirosuna ciro katan marketleri  nerde bu zamanda oralara en iyi şekilde  destek vermeniz gerekirken  nerdesiniz @Migros_Turkiye @SokMarketler  @getir @GetirYemek @yemeksepeti #deprem #Enkaz #nurdagi #Turkey #PrayForTurkey #AKUT #AFAD,0,0,0,0,https://twitter.com/tinkifinkimki/status/1622724908408086528,positive,0.8774
16540,16690,1622724903471390723,2023-02-06 22:32:20+00:00,vyslkra1,"Allah’ım içimizden sabrı, üzerimizden rahmetini esirgeme 🤲🏼 bu gece enkaz altındakileri güç kuvvet dayanma sabrı ver. #ohal #deprem #Hatay #SONDAKIKA #seferberlik #hatayyardimbekliyor #iskenderun #Malatya #marasdeprem",0,0,2,0,https://twitter.com/vyslkra1/status/1622724903471390723,positive,0.7272
16542,16692,1622724902871506944,2023-02-06 22:32:20+00:00,1myfeelings_,Dün 100₺ ye satılan battaniyeyi bugün deprem oldu diye 300₺ yapan adiler. Bu vatan sizin gibi hainlerinde cezasını verir elbet. #deprem,0,0,0,0,https://twitter.com/1myfeelings_/status/1622724902871506944,positive,0.754
16546,16696,1622724901055434758,2023-02-06 22:32:19+00:00,tv42resmi,"Rusya, Türkiye’ye sahra hastanesi gönderdi https://t.co/MnIuk2izgL 

#deprem #turkey #Russia  #YardımCağrısı",0,0,0,0,https://twitter.com/tv42resmi/status/1622724901055434758,positive,0.7918
16550,16700,1622724895812591619,2023-02-06 22:32:18+00:00,sorundeg1l,"O yikik binalar kentsel donusum icin yikilmis hafriyat degil! Her birinin altinda insanlar, hikayeler, hayaller var. #deprem #Hatay",0,0,0,0,https://twitter.com/sorundeg1l/status/1622724895812591619,positive,0.9899
16551,16701,1622724895154098177,2023-02-06 22:32:18+00:00,Sercanfrt,Ey Kurban olduğum Rabbim Yalvarırım bize yardım et. #deprem,0,0,0,0,https://twitter.com/Sercanfrt/status/1622724895154098177,positive,0.8381
16552,16702,1622724895086870529,2023-02-06 22:32:18+00:00,lionays_,"Türk Hava Yolları; Adana, Diyarbakır, Şanlıurfa ve Elazığ’dan İstanbul’a gerçekleşen uçuşların bilet fiyatlarını 100 TL olarak sabitledi. İSTANBULULAr EVLERİNİZİ AÇINnn #deprem",0,1,0,0,https://twitter.com/lionays_/status/1622724895086870529,positive,0.9764
16555,16705,1622724893912584193,2023-02-06 22:32:18+00:00,alindalis,"özellikle deprem bölgesinden uzakta olan, maddi durumu elverişsiz olan kişiler; lütfen sizler de gerek sms bağışı gerekse kan bağışı olarak yardım edin. inanın 1 sms 1 kan bağışı çok kişiye umut oluyor, lütfen azımsamayın..

#deprem",0,0,0,0,https://twitter.com/alindalis/status/1622724893912584193,positive,0.7861
16556,16706,1622724892633202688,2023-02-06 22:32:17+00:00,ugurs1610,#deprem #Hatay @AFADBaskanlik yayın lütfennnn,0,1,0,0,https://twitter.com/ugurs1610/status/1622724892633202688,positive,0.9364
16557,16707,1622724891140055041,2023-02-06 22:32:17+00:00,rtudeee,Gözlerimi kapattığım her an sallanmayla uyanıyorum #deprem  #Sivas,0,2,26,0,https://twitter.com/rtudeee/status/1622724891140055041,positive,0.9461
16568,16718,1622724876791435264,2023-02-06 22:32:14+00:00,NigarFrncc,"HEPSİ TEYİTLİ !

LÜTFEN YARDIM EDİN !

#Hatay #deprem https://t.co/2CS44fl34k",0,3,1,0,https://twitter.com/NigarFrncc/status/1622724876791435264,positive,0.6289
16569,16719,1622724875331723265,2023-02-06 22:32:13+00:00,hndhnwtr,HATAY'DA ADINI DUYURDUĞUMUZ ARKADAŞLARIN HİÇBİRİNDEN HABER ALAMIYORUZ ALAMADIK ENKAZ ALTINDA OLDUKLARINI BİLDİĞİMİZ ARKADAŞLARIMIZ VAR EKİPLER NEREDE NE ZAMAN GİDECEK @AFADBaskanlik #deprem,0,1,1,0,https://twitter.com/hndhnwtr/status/1622724875331723265,positive,0.5421
16571,16721,1622724870642573313,2023-02-06 22:32:12+00:00,gazeteraptiye_,"🔴Maraş'ta 7.7'lik deprem: 2379 yurttaşımızı kaybettik...Dakika dakika son gelişmeler! ⬇️

#sondakika #maraş #deprem #hatay #afad #adıyaman #kilis #adana #malatya 
https://t.co/fs4eBTL4eN",0,0,0,0,https://twitter.com/gazeteraptiye_/status/1622724870642573313,positive,0.9794
16572,16722,1622724870084739077,2023-02-06 22:32:12+00:00,ozencadgzl,"Elbistan, arama kurtarma, soğuk yardım #deprem  #elbistanyardim #seferberlik #Turkey #MARAS #SONDAKIKA #ohal #YARDIM #AFAD https://t.co/6PAWiXfwHt",1,31,15,0,https://twitter.com/ozencadgzl/status/1622724870084739077,positive,0.956
16575,16725,1622724868197285889,2023-02-06 22:32:12+00:00,BecerirNazif,"📌 Paylaşım yapalım lütfen arkadaşlar ‼️
#Turkey #Hatay #deprem #hataydepremi #hatayyardimbekliyor #hatayafad #YARDIM",0,0,0,0,https://twitter.com/BecerirNazif/status/1622724868197285889,positive,0.9932
16576,16726,1622724867693895681,2023-02-06 22:32:11+00:00,hekikat,"Türkiye'nin Washington Büyükelçisi Murat Mercan'ın paylaştığı bilgiye göre, ABD'de başlatılan Türkiye'ye yardım kampanyasına, Pakistanlı bir işadamı tek başına 30 milyon dolar yardım yaptı
🇹🇷🇵🇰
#pakistan #Turkiye #earthquake #deprem @PakinTurkiye",0,10,25,3,https://twitter.com/hekikat/status/1622724867693895681,positive,0.8815
16578,16728,1622724867379326977,2023-02-06 22:32:11+00:00,erdemcancomtr,"Elhamdülillah Bir yavrumuz daha enkaz altından sağ kurtarıldı.

 #TurkeyEarthquake #Deprem https://t.co/0CSI08sios",0,2,10,0,https://twitter.com/erdemcancomtr/status/1622724867379326977,positive,0.6055
16579,16729,1622724866905448448,2023-02-06 22:32:11+00:00,bvalarmorghulis,"lâkin yaralarımızı birlikte saracağız. 
#deprem https://t.co/TublKhzXVG",0,0,0,0,https://twitter.com/bvalarmorghulis/status/1622724866905448448,positive,0.9053
16580,16730,1622724861171752961,2023-02-06 22:32:10+00:00,yusfsunAr,"Depremden cüzdanını bile alamadan kurtulan vatandaşlarımız, geliş bileti alacak durumda olmayan kardeşlerimiz varsa bana dmden ulaşsınlar. Dönüş Uçak biletlerini online alacağız.  #thy #deprem @TK_TR @TK_HelpDesk",1,0,1,0,https://twitter.com/yusfsunAr/status/1622724861171752961,positive,0.7605
16584,16734,1622724858118344704,2023-02-06 22:32:09+00:00,SSevenbiri,"7.7 VE 7.6'LIK DEPREM SONRASI BÖLGEDEN CANLI YAYIN! 10 İLDEN SON HABERLE... https://t.co/LQrrQK3DYm @YouTube aracılığıyla

#deprem 😢",0,0,1,0,https://twitter.com/SSevenbiri/status/1622724858118344704,positive,0.9549
16585,16735,1622724857078112256,2023-02-06 22:32:09+00:00,mertcaktay,"Fenerbahçe Şükrü Saraçoğlu Stadı'nda yardım toplanmaktadır. Yardım etmek isteyen vatandaşlarımıza duyurulur.

#Fenerbahce 
#Galatasaray 
#Trabzonspor 
#besiktas 
#İstanbul 
#deprem 
#YARDIM 
#DEPREMOLDU 
#DepremYardımı https://t.co/OXMpVjVkXd",0,2,2,0,https://twitter.com/mertcaktay/status/1622724857078112256,positive,0.6575
16586,16736,1622724855761182723,2023-02-06 22:32:09+00:00,DurbiEmir,ÇOK ACİL! Adıyaman Merkez Turgut Reis Mahallesi Zey Caddesi 156. Sokak (BÜTÜN SOKAK ENKAZ ALTINDA) Yaralılar mevcut! #Adıyaman #Deprem #deprem,0,0,0,0,https://twitter.com/DurbiEmir/status/1622724855761182723,positive,0.604
16589,16739,1622724854637113351,2023-02-06 22:32:08+00:00,Muhamme14358532,"Kurtarılan Vatandaşlar Hamd Olsun

#enkazaltındayım #hataydeprem #ohal #seferberlik #Elbistan #hatayyardimbekliyor #AFAD #PrayForTurkey #ahbap #HalukLevent #deprem turkey Marmara",0,2,5,0,https://twitter.com/Muhamme14358532/status/1622724854637113351,positive,0.9343
16595,16745,1622724851508150272,2023-02-06 22:32:08+00:00,madcaplaughs1,"Yurtta kalan bir arkadaşımız. Lütfen paylaşın.

Cumhuriyet mah. 2541 sokak. Yaşamkent B Blok. No:17 Daire:12 - Adıyaman

Şu anda arama çalışması yapan oğlum B.Furkanın telefonu: 0 507 6661991

#deprem #adıyaman #yaşamkent #enkaz #yardım
@AFADBaskanlik @adiyamanihh @AdiyamanBelTR",0,1,1,0,https://twitter.com/madcaplaughs1/status/1622724851508150272,positive,0.6801
16603,16753,1622724844298141698,2023-02-06 22:32:06+00:00,mehmetoztrk47,"“Rabbenâ âtinâ min ledunke rahmeten ve heyyi’ lenâ min emrinâ reşedâ” 
#deprem",0,0,1,0,https://twitter.com/mehmetoztrk47/status/1622724844298141698,positive,0.9497
16610,16760,1622724841576050688,2023-02-06 22:32:05+00:00,Nazargeriss,"""Acı duyabiliyorsan, canlısın. Başkalarının acısını duyabiliyorsan, insansın."" #deprem https://t.co/10TY8oxYq2",0,0,11,0,https://twitter.com/Nazargeriss/status/1622724841576050688,positive,0.8722
16621,16771,1622724829819424769,2023-02-06 22:32:02+00:00,ismlsml,"@MUSIAD Makine Sektör Kurulu üyelerimizin destekleriyle Soba, Mont, Bot, Gıda Kolisi, Bebek Bezi, Bebek Mamasında oluşan 35 palet yardımlar @AFADBaskanlik koordinasyonunda deprem bölgesine ulaştırılmak üzere teslim edilmiştir. 
#deprem #seferberlik #müsiad https://t.co/kLHsvN9UuQ",0,1,5,0,https://twitter.com/ismlsml/status/1622724829819424769,positive,0.6236
16624,16774,1622724828909260800,2023-02-06 22:32:02+00:00,_aysecr,allah depremzedelerimize sabır versin güç kuvvet versin bu gece mümkün olduğu kadar uyanık kalalım lütfen 🥺 bir can daha kaybetmeyelim tüm türkiye nin başı sağolsun 😥#deprem #Turkey #iskenderun  #Hatay  #enkazaltındayım #hataydepremi #hatayyardimbekliyor #YARDIM #hatayafad,0,0,0,0,https://twitter.com/_aysecr/status/1622724828909260800,positive,0.9319
16628,16779,1622724822026358785,2023-02-06 22:32:00+00:00,ireewmmm,"LÜTFEN ARTIK HATAY’DA DA BİR ŞEYLER YAPIN ONLAR DAHA KÜÇÜCÜK YAVRU…   
#deprem #Hatay #Enkaz #iskenderun #nurdagi #earthquake #hatayyardimbekliyor #hataydepremi #deprem",0,0,1,1,https://twitter.com/ireewmmm/status/1622724822026358785,positive,0.5856
16629,16780,1622724820512169987,2023-02-06 22:32:00+00:00,emrahasciEA,"#deprem #hatay #Kahramanmaras #Gaziantep #adana #mersindeprem
#elazig #Malatya #Diyarbakırdeprem
#sanlıurfadeprem
#iskenderundeprem

#PrayForTurkey #Turkey 

Başımız sağ olsun 😔🤲🏻 https://t.co/I2815FbwEJ",0,0,2,0,https://twitter.com/emrahasciEA/status/1622724820512169987,positive,0.9898
